index,provider number,hospital name,address1,address2,address3,city,state,zip code,county name,phone number,hospital type,hospital owner,emergency service,condition,measure code,measure name,score,sample,stateavg
512,30025,phoenix baptist hospital,2000 west bethany home road,empty,empty,phoenix,az,85015,maricopa,6022490212,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,91%,90 patients,az_scip-inf-1
238,20012,northern light eastern maine medical center,489 state street,empty,empty,bangor,me,4401,penobscot,2079737000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,135 patients,me_hf-1
502,30025,university medical center,602 indiana avenue,empty,empty,monroe,la,71209,ouachita,3183307000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,73%,42 patients,la_ami-7a
716,10036,coosa valley medical center,315 west hickory street,empty,empty,sylacauga,al,35150,talladega,2564014000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,78 patients,al_scip-inf-1
250,10032,southeast alabama medical center,1108 ross clark circle,suite 600,empty,dothan,al,36301,houston,3347938701,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,79%,42 patients,al_amix8a
502,20012,mat-su regional medical center,2500 s woodworth loop,empty,empty,palmer,ak,99645,matanuska-susitna,9078616000,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,37 patients,ak_pn-7
312,20024,anchorage general hospital,3300 providence drive,empty,empty,anchorage,ak,99508,anchorage,9075622211,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79%,112 patients,ak_hf-1
577,10025,dekalb regional medical center,200 med center drive sw,empty,empty,fort payne,al,35968,dekalb,2568453150,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given discharge instructions,88%,45 patients,al_hf-2
129,30015,baptist health medical center - little rock,9601 lile drive,empty,empty,little rock,ar,72205,pulaski,5012023000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),74%,68 patients,ar_hf-3
203,10021,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given discharge instructions,84%,132 patients,al_hf-3
510,10026,andalusia regional hospital,849 south 3 notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,79%,40 patients,al_ami-8a
732,10036,dekalb regional medical center,200 med center drive sw,empty,empty,fort payne,al,35968,dekalb,2568453150,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,112 patients,al_scip-inf-1
208,20036,northern alabama medical center,1234 main street,suite 200,building C,huntsville,al,35801,madison,2568901234,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given discharge instructions,89%,120 patients,al_hf-3
352,30015,central valley medical center,987 oak street,unit 5,empty,fresno,ca,93701,fresno,5597654321,acute care hospitals,voluntary non-profit - private,yes,stroke,st-6,stroke patients who received appropriate treatment to prevent blood clots within 2 days of admission,78%,45 patients,ca_st-6
511,40022,southern regional medical center,111 pine avenue,suite 100,wing B,atlanta,ga,30303,fulton,4049876543,acute care hospitals,government - local,yes,infection prevention,ip-4,surgery patients who received appropriate hair removal,91%,95 patients,ga_ip-4
234,20019,northern lights regional health centre,345 cruse road,suite 100,empty,yellowknife,nt,99001,yellowknife,8677657865,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given discharge instructions,84%,47 patients,nt_hf-4
333,30012,southern hills hospital and medical center,9300 west sunset road,empty,empty,las vegas,nv,89148,clark,7028802100,acute care hospitals,proprietary,yes,stroke,st-6,stroke patients who received appropriate treatment to prevent blood clots within 2 days of hospital admission,78%,63 patients,nv_st-6
444,40024,memorial hospital pembroke,7800 sheridan street,empty,empty,pembroke pines,fl,33024,broward,9548623600,acute care hospitals,proprietary,yes,pneumonia,pn-8,pneumonia patients assessed and given smoking cessation advice/counseling,91%,38 patients,fl_pn-8
123,20027,sunset hills hospital,789 crestview drive,suite 201,building B,sunset city,ca,90210,los angeles,3105551234,acute care hospitals,voluntary non-profit - private,yes,stroke,stroke-1,stroke patients treated with tPA within 60 minutes of arrival,82%,45 patients,ca_stroke-1
456,30032,mountain view medical center,440 pine street,suite 100,tower A,mountain city,co,80301,boulder,3038885678,acute care hospitals,government - local,yes,hip replacement,hip-2,hip replacement patients with prophylactic antibiotics continued after surgery,95%,68 patients,co_hip-2
789,40012,oak ridge regional hospital,123 oak street,suite 300,wing C,oak city,tn,37830,anderson,8657779876,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients with discharge instructions,88%,102 patients,tn_hf-3
255,20032,central peninsula hospital,250 hospital place,suite 3,empty,soldotna,ak,99669,kenai peninsula,9077144404,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given aspirin at arrival,78%,45 patients,ak_ami-7a
702,10033,choctaw general hospital,401 vanity fair avenue,empty,empty,butler,al,36904,choctaw,2054594241,acute care hospitals,government - local,yes,heart attack,ami-8a,heart attack patients given beta blocker at discharge,83%,38 patients,al_ami-8a
589,10026,chilton medical center,101 crestview avenue,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients given the right kind of antibiotic,91%,120 patients,al_scip-inf-2
234,20034,northern lights regional health centre,7 hospital drive,suite 101,empty,fort mcmurray,ab,12345,wood buffalo,7807916161,acute care hospitals,government - local,yes,heart failure,hf-3,heart failure patients given discharge instructions,89%,145 patients,ab_hf-3
367,30123,southern regional medical center,11 upper riverdale road sw,empty,empty,riverdale,ga,30274,clayton,7709918000,acute care hospitals,proprietary,yes,heart attack,ami-8b,heart attack patients given smoking cessation advice/counseling,78%,52 patients,ga_ami-8b
302,10023,mountain view hospital,3001 scardale boulevard,suite 300,empty,birmingham,al,35223,jefferson,2058776111,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,85%,120 patients,al_hf-1
517,20005,providence alaska medical center,3200 providence drive,empty,empty,anchorage,ak,99508,anchorage,9075622211,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,78%,35 patients,ak_ami-8a
729,10037,dekalb regional medical center,200 med center drive sw,empty,empty,fort payne,al,35968,dekalb,2568453150,acute care hospitals,proprietorship,yes,surgical infection prevention,scip-vte-2,patients who got treatment at the right time (within 24 hours before or after surgery) to help prevent blood clots,91%,110 patients,al_scip-vte-2
325,20023,fairbanks memorial hospital,1650 cowles street,empty,empty,fairbanks,ak,99701,fairbanks north star,9074528181,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given aspirin at arrival,84%,45 patients,ak_ami-3
712,10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given discharge instructions,79%,102 patients,al_hf-3
543,10025,dale medical center,126 hospital avenue,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction,91%,63 patients,al_hf-4
278,20023,fairbanks memorial hospital,1650 cowles street,suite 102,empty,fairbanks,ak,99701,fairbanks north star,9074528181,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,32 patients,ak_ami-8a
562,10025,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,89%,42 patients,al_pn-2
721,10035,d w mcmillan memorial hospital,1301 belleville avenue,empty,empty,brewton,al,36426,escambia,2518678061,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,75%,18 patients,al_ami-7a
230,10012,tuscaloosa medical center,1200 paul bryant drive,empty,empty,tuscaloosa,al,35401,tuscaloosa,2057597111,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction,80%,120 patients,al_hf-3
511,10022,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - private,yes,stroke,stroke-3,ischemic or hemorrhagic stroke patients who received antithrombotic therapy by the end of hospital day two,75%,90 patients,al_stroke-3
245,20031,northern light ar gould hospital,34 gould street,suite 1,empty,presque isle,me,4769,aroostook,2077684000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,82%,21 patients,me_amix8a
511,20008,providence alaska medical center,3200 providence drive,empty,empty,anchorage,ak,99508,anchorage,9072123180,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,74%,37 patients,ak_ami-7a
703,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,70 patients,al_pn-2
352,20021,st. elizabeth regional health,123 main street,suite 500,empty,anchorage,ak,99501,anchorage,9075551234,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given discharge instructions,89%,45 patients,ak_hf-3
576,30012,mountain view hospital,700 park avenue,unit 201,empty,denver,co,80205,denver,3039995678,acute care hospitals,proprietary,yes,stroke,st-6,stroke patients given anticoagulation therapy,78%,60 patients,co_st-6
321,20039,fairbanks memorial hospital,1650 cowles street,suite 200,empty,fairbanks,ak,99701,fairbanks north star,9074585555,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8b,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),74%,41 patients,ak_ami-8b
543,30021,anchorage regional hospital,123 main street,suite 100,empty,anchorage,ak,99501,anchorage,9071234567,acute care hospitals,government - local,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,63 patients,ak_hf-3
