index,provider number,hospital name,address1,address2,address3,city,state,zip code,county name,phone number,hospital type,hospital owner,emergency service,condition,measure code,measure name,score,sample,stateavg
543,30021,anchorage regional hospital,123 main street,suite 100,empty,anchorage,ak,99501,anchorage,9071234567,acute care hospitals,government - local,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,63 patients,ak_hf-3
732,40012,juneau medical center,789 elm avenue,suite 50,empty,juneau,ak,99801,juneau,9079876543,acute care hospitals,voluntary non-profit - other,yes,stroke,stroke-2,stroke patients with atrial fibrillation/flutter prescribed anticoagulant at discharge,89%,48 patients,ak_stroke-2
325,20001,Alaska Native Medical Center,4315 Diplomacy Drive,empty,empty,Anchorage,ak,99508,anchorage,9077291800,acute care hospitals,government - federal,yes,heart attack,ami-8b,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,45 patients,ak_ami-8b
521,30010,Banner - University Medical Center Phoenix,1111 East McDowell Road,empty,empty,Phoenix,az,85006,maricopa,6022392000,acute care hospitals,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,83%,37 patients,az_ami-7a
709,10035,South Baldwin Regional Medical Center,1613 North McKenzie Street,empty,empty,Foley,al,36535,baldwin,2519493400,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients who received treatment to prevent blood clots on the day of or day after hospital admission,94%,105 patients,al_scip-vte-1
234,20034,anchorage general hospital,123 main street,suite 100,empty,anchorage,ak,99501,anchorage,9075551234,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8b,heart attack patients given aspirin at discharge,78%,42 patients,ak_ami-8b
512,30021,sunset medical center,789 sunrise avenue,suite 200,empty,sunset,ca,90001,los angeles,3109876543,acute care hospitals,proprietary,yes,stroke,stroke-5,stroke patients who received antithrombotic therapy by end of hospital day 2,85%,63 patients,ca_stroke-5
348,40012,pacific coast medical center,555 ocean view drive,unit 10,empty,sandiego,ca,92101,san diego,6198765432,acute care hospitals,government - local,yes,pneumonia,pn-4,pneumonia patients given oxygenation assessment,91%,88 patients,ca_pn-4
321,20035,northern lights regional health center,375 coleman ave,empty,empty,fort mcmurray,ab,66543,wood buffalo,7807916160,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4a,heart attack patients given aspirin at arrival,88%,45 patients,ab_ami-4a
555,30012,sunset hospital,123 sunset blvd,suite 201,empty,phoenix,az,85001,maricopa,6025551234,acute care hospitals,voluntary non-profit - private,yes,stroke,stroke-2,stroke patients with atrial fibrillation/flutter prescribed anticoagulation therapy at discharge,79%,62 patients,az_stroke-2
786,40024,mountain view medical center,500 mountain view dr,floor 3,suite 301,boulder,co,80301,boulder,3039998888,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given discharge instructions,91%,105 patients,co_hf-4
345,20029,northern lights regional health center,1805 highway 21,suite 183,empty,fort mcmurray,ab,15067,wood buffalo,7807916000,acute care hospitals,proprietary,yes,heart attack,ami-8b,heart attack patients given aspirin at arrival,80%,45 patients,ab_ami-8b
522,30013,california hospital medical center la dba los angeles community hospital,4081 east olympic boulevard,empty,empty,los angeles,ca,90023,los angeles,3232685000,acute care hospitals,proprietary,yes,heart attack,ami-8b,heart attack patients given aspirin at arrival,78%,37 patients,ca_ami-8b
177,40005,sky ridge medical center,10101 ridgegate parkway,empty,empty,lonetree,co,80124,douglas,7202251000,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,72%,18 patients,co_ami-7a
205,10012,bryan w. whitfield memorial hospital,105 highway 80 east,empty,empty,demopolis,al,36732,marengo,3342894000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given discharge instructions,82%,110 patients,al_hf-3
607,10027,elba general hospital,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction,88%,47 patients,al_hf-4
332,10003,dale medical center,126 hospital avenue,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,voluntary non-profit - private,yes,stroke,st-4,thrombolytic therapy received within 3 hours of onset of symptoms,80%,35 patients,al_st-4
327,10025,baldwin county hospital,150 hospital street,suite 101,empty,bay minette,al,36507,baldwin,2519375521,acute care hospitals,government - local,yes,heart failure,hf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,45 patients,al_hf-4
512,10022,university of alabama hospital,619 19th street south,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,91%,78 patients,al_ami-8a
234,20021,northern lights regional hospital,123 main street,suite 200,empty,fairbanks,ak,99701,fairbanks north star,9074567890,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,85%,120 patients,ak_hf-1
542,10032,st. vincent's east,50 medical park east drive,suite 100,empty,birmingham,al,35235,jefferson,2058383000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,45 patients,al_ami-5
377,20010,providence seward medical center,417 first avenue,empty,empty,seward,ak,99664,kenai peninsula,9072245205,acute care hospitals,voluntary non-profit - private,yes,surgical care improvement project,scip-inf-1,surgery patients who were given the right kind of antibiotic to help prevent infection,90%,68 patients,ak_scip-inf-1
123,20032,mountain view hospital,789 pine street,suite 200,empty,aspen,co,81611,pitkin,9709257770,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),84%,45 patients,co_hf-4
567,30012,sunset valley medical center,456 sunset boulevard,unit 102,empty,phoenix,az,85001,maricopa,6027891234,acute care hospitals,government - local,yes,stroke,st-6,stroke patients with prescribed antithrombotic therapy at discharge,79%,62 patients,az_st-6
312,40024,sierra vista regional medical center,101 hospital drive,building B,floor 3,san luis obispo,ca,93401,san luis obispo,8055467600,acute care hospitals,proprietary,yes,hip replacement,hip-5,hip replacement patients who received preventive antibiotic(s) 1 hour before incision,93%,35 patients,ca_hip-5
724,30012,northern virginia surgery center,1701 n george mason dr,suite 402,empty,arlington,va,22205,arlington,7035252283,ambulatory surgical centers,proprietary,no,stroke,st-3,stroke patients with atrial fibrillation/flutter prescribed anticoagulation therapy at discharge,78%,45 patients,va_st-3
555,40007,saint alphonsus medical center - nampa,1512 12th avenue road,empty,empty,nampa,id,83686,canyon,2084635000,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),84%,101 patients,id_hf-1
312,50023,st josephs hospital,500 n garfield st,empty,empty,denver,co,80206,denver,3038377111,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-8,pneumonia patients assessed and given influenza vaccination,89%,68 patients,co_pn-8
294,20029,anchorage medical and surgical clinic,1000 east dimond boulevard,suite 103,empty,anchorage,ak,99515,anchorage,9073415511,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8b,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction,79%,42 patients,ak_ami-8b
511,30010,flagstaff medical center,1200 north beaver street,empty,empty,flagstaff,az,86001,coconino,9287793366,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,74%,18 patients,az_ami-7a
726,40018,baptist health medical center-heber springs,1800 by-pass,empty,empty,heber springs,ar,72543,cleburne,5018873000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,surgery patients who received prophylactic antibiotics within one hour prior to surgical incision,85%,98 patients,ar_scip-inf-4
234,20034,northern lights regional health centre,7 hospital street,suite 200,empty,fort mcmurray,ab,78901,wood buffalo,7807916111,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,85%,120 patients,ab_hf-1
321,10021,baptist medical center south,2105 east south boulevard,suite 101,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given discharge instructions,84%,110 patients,al_hf-2
567,20005,fairbanks memorial hospital,1650 cowles street,empty,empty,fairbanks,ak,99701,fairbanks north star,9074528181,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8b,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79%,42 patients,ak_ami-8b
912,20034,mat-su regional medical center,2500 south woodworth loop,empty,empty,palmer,ak,99645,matanuska-susitna,9078616000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,91%,150 patients,ak_scip-inf-1
755,10036,baptist medical center east,400 taylor road,suite 300,empty,montgomery,al,36117,montgomery,3342734450,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,84%,110 patients,al_hf-1
512,10021,trinity medical center,800 montclair road,empty,empty,birmingham,al,35213,jefferson,2055921000,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8b,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79%,40 patients,al_ami-8b
934,10049,st vincent's east,50 medical park east drive,empty,empty,birmingham,al,35235,jefferson,2058383000,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,71%,20 patients,al_ami-7a
123,20033,central valley medical center,123 main street,suite 100,building B,sacramento,ca,95814,sacramento,9165557890,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,85%,120 patients,ca_hf-1
456,30012,mountain view hospital,789 summit avenue,suite 200,building C,denver,co,80202,denver,3037774567,acute care hospitals,voluntary non-profit - private,yes,stroke,stroke-2,stroke patients assessed for rehabilitation,92%,75 patients,co_stroke-2
789,40024,pine ridge medical center,456 oak street,suite 300,building D,orlando,fl,32801,orange,4073339876,acute care hospitals,government - hospital district or authority,yes,hip replacement,hip-2,hip replacement patients who had complications,78%,40 patients,fl_hip-2
234,10027,elba regional medical center,123 oak street,suite 100,empty,elba,al,36323,coffee,3345678901,acute care hospitals,proprietary,yes,heart attack,ami-6,heart attack patients given aspirin at discharge,82%,45 patients,al_ami-6
511,20002,fairbanks medical center,555 main street,suite 201,empty,fairbanks,ak,99701,fairbanks north star,9071234567,acute care hospitals,government - local,yes,surgical infection prevention,scip-inf-2,surgery patients who received appropriate hair removal,95%,110 patients,ak_scip-inf-2
786,10038,baldwin community hospital,777 health drive,suite 50,empty,bay minette,al,36507,baldwin,2519876543,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction,88%,65 patients,al_ami-3
